cntry_code,year,district,incidence,cases,pop,index,skip,id,vacc_pop_coverage,vacc_pop_cumsum,vacc_used,fvp,fullDistrict_target
MOZ,2029,Mozambique_Nassa_Muembe,1.5495454175485102e-6,0.09170728742983453,59183.34912372036,86,FALSE,2673,80560.01790768102,1674749117.059723,0,0,FALSE
NGA,2029,Nigeria_Abia_Osisioma Ngwa,1.9044545194242747e-7,0.09165152250680923,481248.15568982926,11,FALSE,2674,655072.0872413852,1675404189.1469643,0,0,FALSE
GIN,2029,Guinea_Labé_Tougué,3.5427827872291845e-7,0.09123502639068434,257523.62442191775,25,FALSE,2675,350539.6045044989,1675754728.751469,0,0,FALSE
ZAF,2029,South Africa_Western Cape_Central Karoo,1.0768537285849975e-6,0.0912262289302542,84715.52496746878,48,FALSE,2676,115314.26168821844,1675870043.0131571,0,0,FALSE
KEN,2029,Kenya_Nyandarua_Kipipiri,4.927172922033486e-7,0.09102749881971814,184745.89842921594,235,FALSE,2677,251475.00278694395,1676121518.015944,0,0,FALSE
KEN,2029,Kenya_Bungoma_Sirisia,6.196155152953926e-7,0.09095969280830515,146800.218140021,20,FALSE,2678,199823.5716179111,1676321341.5875618,0,0,FALSE
LBR,2029,Liberia_Gbapolu_Gbarma,3.258931633091944e-6,0.09095098920600195,27908.222523745088,14,FALSE,2679,37988.50419202366,1676359330.091754,0,0,FALSE
LBR,2029,Liberia_Grand Cape Mount_Tewor,2.533258926279844e-6,0.09083114988734174,35855.45438923199,20,FALSE,2680,48806.22827961705,1676408136.3200336,0,0,FALSE
CAF,2029,Central African Republic_Nana-Grébizi_Kaga-Bandoro,5.865143661668598e-7,0.09071982226460285,154676.21510705436,26,FALSE,2681,210544.33119132885,1676618680.6512249,0,0,FALSE
KEN,2029,Kenya_Uasin Gishu_Turbo,3.7451720056836536e-7,0.09032359747951635,241173.42899723092,283,FALSE,2682,328283.81709623034,1676946964.468321,0,0,FALSE
GMB,2029,Gambia_Lower River_Jarra West,1.7330370692272563e-6,0.09031186100667489,52111.90378457631,5,FALSE,2683,70934.40915810267,1677017898.8774793,0,0,FALSE
RWA,2029,Rwanda_Amajyepfo_Huye,1.7772350770998513e-7,0.09028224220013653,507992.68686201016,7,FALSE,2684,691476.5817835825,1677709375.4592628,0,0,FALSE
CAF,2029,Central African Republic_Ouham_Batangafo,6.347798201528729e-7,0.08965162275188612,141232.62886695968,43,FALSE,2685,192245.0026761162,1677901620.4619389,0,0,FALSE
BEN,2029,Benin_Zou_Zagnanado,9.404043547761476e-7,0.08964332674365698,95324.23609947611,75,FALSE,2686,129754.77530270383,1678031375.2372417,0,0,FALSE
KEN,2029,Kenya_Migori_Awendo,4.081198416962218e-7,0.08933458203852221,218893.01355021386,169,FALSE,2687,297955.84995719464,1678329331.0871987,0,0,FALSE
GMB,2029,Gambia_North Bank_Upper Baddibu,8.392914876349321e-7,0.0889011480526201,105924.0435085761,23,FALSE,2688,144183.1692232638,1678473514.256422,0,0,FALSE
